# {"t_start": 1600396399.741331, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,162150.180207
-25.0,50,162165.654631
-50.0,50,162184.24098
-33.0,50,162197.832392
-15.0,50,162213.086286
-50.0,50,162227.974514
-31.0,50,162242.619321
-50.0,50,162256.579451
-9.0,50,162270.631882
-12.0,50,162270.886735
-15.0,50,162271.150504
-31.0,50,162271.437885
-12.0,50,162271.705963
-10.0,50,162271.980284
-14.0,50,162272.246287
-6.0,50,162272.517055
-17.0,50,162272.802258
-11.0,50,162273.058325
-45.0,50,162273.285853
-15.0,50,162287.210645
-25.0,50,162300.984912
0.0,50,162314.77191
-50.0,50,162321.617914
-30.0,50,162336.863522
-32.0,50,162351.955389
-31.0,50,162366.909402
-42.0,50,162382.128895
-50.0,50,162397.135322
-5.0,50,162412.075804
-19.0,50,162426.985765
-50.0,50,162442.419179
-31.0,50,162457.440846
-40.0,50,162472.514534
-39.0,50,162487.790649
-50.0,50,162503.077132
-50.0,50,162518.057461
-31.0,50,162533.103128
-36.0,50,162548.089738
-50.0,50,162563.10024
-50.0,50,162577.674061
-50.0,50,162591.788085
-50.0,50,162605.412835
-12.0,50,162619.348262
-38.0,50,162632.485922
-26.0,50,162647.280881
-11.0,50,162662.365888
-50.0,50,162677.617729
-14.0,50,162692.572819
-50.0,50,162707.551914
-37.0,50,162722.484927
-16.0,50,162737.822095
-50.0,50,162752.877555
-27.0,50,162767.997682
-49.0,50,162783.266085
-10.0,50,162798.17803
-46.0,50,162813.232842
-20.0,50,162828.603625
-50.0,50,162843.740874
-38.0,50,162858.917965
-50.0,50,162874.178061
-50.0,50,162889.110673
-29.0,50,162904.178663
-41.0,50,162918.141003
0.0,50,162932.083947
-31.0,50,162938.658467
-15.0,50,162952.487977
-38.0,50,162965.817413
-50.0,50,162980.946805
-46.0,50,162996.021482
-13.0,50,163011.608443
-42.0,50,163026.954789
-20.0,50,163042.152901
-36.0,50,163057.499146
-47.0,50,163072.735181
-50.0,50,163088.329423
-26.0,50,163103.550375
-50.0,50,163118.558955
-32.0,50,163133.462409
-31.0,50,163148.368889
-43.0,50,163162.874261
-41.0,50,163177.999638
-39.0,50,163193.218062
-43.0,50,163208.502646
-20.0,50,163223.711987
-10.0,50,163238.486505
0.0,50,163252.413563
-12.0,50,163258.941258
-48.0,50,163273.171409
-48.0,50,163287.18639
-17.0,50,163300.187968
-48.0,50,163315.399457
-50.0,50,163330.479163
-50.0,50,163345.818319
-50.0,50,163360.994175
-19.0,50,163376.271218
-48.0,50,163391.493786
-50.0,50,163406.833527
-8.0,50,163422.01625
-26.0,50,163439.632098
-21.0,50,163454.777044
-50.0,50,163470.091236
-36.0,50,163485.178706
-13.0,50,163500.178468
-44.0,50,163515.341317
-19.0,50,163530.397022
-50.0,50,163545.328364
-17.0,50,163560.652004
-8.0,50,163575.331655
-17.0,50,163589.324384
-30.0,50,163603.331015
-15.0,50,163617.362568
-31.0,50,163631.200594
-10.0,50,163645.427394
-50.0,50,163660.673955
-50.0,50,163675.773273
-27.0,50,163690.651273
-37.0,50,163705.60376
-50.0,50,163720.783391
-7.0,50,163736.05037
-12.0,50,163736.301312
-10.0,50,163736.597058
-13.0,50,163736.871831
-10.0,50,163737.162388
-14.0,50,163737.459214
-23.0,50,163737.77883
-13.0,50,163738.059616
-13.0,50,163738.351736
-25.0,50,163738.616823
-50.0,50,163738.90013
-50.0,50,163754.266021
-50.0,50,163769.333109
-50.0,50,163784.5769
-15.0,50,163799.481738
-50.0,50,163814.105113
-38.0,50,163829.195659
-50.0,50,163844.086561
-46.0,50,163859.450664
-50.0,50,163874.797784
-16.0,50,163889.870208
-47.0,50,163905.307436
-19.0,50,163919.581673
-11.0,50,163933.869701
-18.0,50,163947.783262
-44.0,50,163962.054107
-34.0,50,163974.979233
-8.0,50,163990.191245
-16.0,50,164005.454706
-50.0,50,164020.803342
-23.0,50,164035.744538
-15.0,50,164051.140347
-29.0,50,164066.196708
-50.0,50,164081.250862
-50.0,50,164096.609533
-50.0,50,164111.767563
-34.0,50,164126.720457
-18.0,50,164142.00187
-50.0,50,164156.918159
-17.0,50,164172.282056
-40.0,50,164187.431697
-50.0,50,164202.496948
-21.0,50,164217.564276
-38.0,50,164232.598702
-33.0,50,164247.258144
-36.0,50,164261.479204
-13.0,50,164275.480343
0.0,50,164289.651644
-21.0,50,164296.249574
-42.0,50,164309.836586
-45.0,50,164324.297474
-50.0,50,164339.31455
-32.0,50,164354.721348
-50.0,50,164369.877608
-22.0,50,164384.854983
-29.0,50,164400.157465
-15.0,50,164415.131582
-28.0,50,164429.842588
-50.0,50,164445.00069
-42.0,50,164460.254019
-50.0,50,164475.277441
-50.0,50,164490.315542
-25.0,50,164505.535747
-21.0,50,164520.655784
-50.0,50,164535.981208
-50.0,50,164551.32458
-50.0,50,164566.525605
-47.0,50,164581.911598
-34.0,50,164596.094543
-42.0,50,164610.285541
-25.0,50,164624.251226
-16.0,50,164638.341676
-50.0,50,164651.182899
-50.0,50,164666.451552
-38.0,50,164681.462152
-50.0,50,164696.889865
-17.0,50,164716.367199
-33.0,50,164728.870624
-17.0,50,164744.234083
-26.0,50,164759.053298
-50.0,50,164774.175077
-50.0,50,164789.111613
-39.0,50,164804.35116
-26.0,50,164819.646954
-22.0,50,164834.564311
-12.0,50,164849.934662
-16.0,50,164865.047222
-39.0,50,164880.124508
-50.0,50,164895.155164
-50.0,50,164910.412183
-50.0,50,164925.196471
-25.0,50,164939.167515
-29.0,50,164953.257346
-50.0,50,164967.143197
-50.0,50,164980.989943
-49.0,50,164994.661382
-44.0,50,165009.737547
-24.0,50,165024.948586
-50.0,50,165040.044284
-26.0,50,165055.210238
-41.0,50,165070.260058
-50.0,50,165084.824226
-42.0,50,165099.974249
-22.0,50,165114.971615
-35.0,50,165130.34043
-28.0,50,165145.246145
-40.0,50,165160.254083
-42.0,50,165175.506564
-50.0,50,165190.672593
-42.0,50,165205.684095
-6.0,50,165220.896071
-19.0,50,165221.170986
-17.0,50,165221.458715
-9.0,50,165221.774795
-10.0,50,165222.067613
-9.0,50,165222.345589
-10.0,50,165222.604741
-8.0,50,165222.871606
-7.0,50,165223.164158
-15.0,50,165223.465751
-29.0,50,165223.729517
-50.0,50,165238.871966
-50.0,50,165253.924374
-18.0,50,165269.130017
-50.0,50,165283.253767
-37.0,50,165297.379799
-16.0,50,165311.56828
-21.0,50,165325.90585
-50.0,50,165339.265147
-50.0,50,165354.661663
-50.0,50,165369.707634
0.0,50,165385.04813
-47.0,50,165391.547119
-43.0,50,165406.891
-37.0,50,165421.460764
-24.0,50,165436.896651
-45.0,50,165452.147958
-44.0,50,165467.504978
-33.0,50,165482.668249
-49.0,50,165497.684919
-50.0,50,165512.92836
-50.0,50,165528.076852
-41.0,50,165543.351971
-50.0,50,165558.303741
-50.0,50,165573.394883
-46.0,50,165588.539875
-18.0,50,165603.861026
-42.0,50,165618.665491
-50.0,50,165632.771971
-24.0,50,165646.758902
-12.0,50,165660.963038
-17.0,50,165674.374212
-25.0,50,165689.235114
-42.0,50,165704.039652
-41.0,50,165719.04336
-46.0,50,165734.111617
-25.0,50,165748.996258
-44.0,50,165764.34321
-50.0,50,165779.509525
-50.0,50,165794.504131
-50.0,50,165809.719898
-21.0,50,165824.840276
-44.0,50,165840.2573
-20.0,50,165855.362451
-43.0,50,165870.779685
-50.0,50,165885.961359
-50.0,50,165900.731721
-50.0,50,165916.17095
-47.0,50,165931.187296
-41.0,50,165946.093677
-50.0,50,165961.128311
-50.0,50,165975.111752
-44.0,50,165989.249327
-22.0,50,166007.564799
-27.0,50,166018.716029
-28.0,50,166033.407616
-50.0,50,166048.057203
-31.0,50,166063.378873
-41.0,50,166078.56417
-48.0,50,166093.832857
-37.0,50,166108.869993
-18.0,50,166123.834587
-29.0,50,166139.38256
-50.0,50,166154.541484
-50.0,50,166169.772044
-36.0,50,166185.02074
-25.0,50,166200.029973
-11.0,50,166215.114288
-50.0,50,166230.454041
-34.0,50,166245.651229
-34.0,50,166260.765106
-20.0,50,166275.881057
-46.0,50,166291.102667
-42.0,50,166306.091125
-40.0,50,166320.291086
-17.0,50,166334.371827
-50.0,50,166348.503416
-20.0,50,166362.094373
-44.0,50,166376.190678
-48.0,50,166391.342664
-50.0,50,166406.420111
-48.0,50,166421.426823
-43.0,50,166436.150932
-47.0,50,166451.013737
-9.0,50,166466.541329
-14.0,50,166481.72911
-50.0,50,166496.781514
-34.0,50,166511.98751
-50.0,50,166527.246097
0.0,50,166542.381668
-50.0,50,166549.420892
-45.0,50,166564.606428
-43.0,50,166579.690311
-43.0,50,166594.887843
-50.0,50,166609.784143
-50.0,50,166625.002139
-50.0,50,166640.150004
-50.0,50,166654.8397
-33.0,50,166668.971733
-50.0,50,166682.876314
-8.0,50,166696.772845
-12.0,50,166697.017181
-14.0,50,166697.284976
-7.0,50,166697.546546
-27.0,50,166697.847816
0.0,50,166698.067883
-8.0,50,166698.327624
-8.0,50,166698.574729
-9.0,50,166698.823864
-10.0,50,166699.068587
-50.0,50,166699.309721
0.0,50,166713.051832
-49.0,50,166719.137164
-50.0,50,166733.921077
-50.0,50,166749.408592
-38.0,50,166764.62128
-50.0,50,166779.909588
-50.0,50,166795.132332
-34.0,50,166810.623535
-50.0,50,166825.697253
-24.0,50,166840.692602
-15.0,50,166855.996328
-32.0,50,166871.147761
-47.0,50,166886.25113
-8.0,50,166901.485976
-50.0,50,166916.707821
-48.0,50,166932.010469
-23.0,50,166946.922452
-50.0,50,166962.28761
-50.0,50,166977.086788
-4.0,50,166992.122895
-48.0,50,167006.721317
-32.0,50,167020.688038
-50.0,50,167034.778781
-50.0,50,167048.59407
-18.0,50,167062.392511
-50.0,50,167076.402264
-49.0,50,167091.715436
-37.0,50,167106.668081
-50.0,50,167122.203782
-50.0,50,167137.333807
-33.0,50,167152.424901
-23.0,50,167167.46721
-50.0,50,167182.756827
-29.0,50,167197.71956
-42.0,50,167213.086268
-46.0,50,167227.754293
-27.0,50,167242.628791
-47.0,50,167257.783766
-50.0,50,167273.05589
-50.0,50,167287.934755
-27.0,50,167306.3443
-50.0,50,167320.491585
-27.0,50,167335.479956
-44.0,50,167350.107487
-22.0,50,167364.180923
-42.0,50,167378.373009
-19.0,50,167392.333505
-43.0,50,167406.196831
-31.0,50,167419.04967
-50.0,50,167433.868148
-29.0,50,167449.04721
-50.0,50,167463.909238
-13.0,50,167479.228786
-49.0,50,167494.257413
-40.0,50,167509.41447
-6.0,50,167524.449181
-25.0,50,167539.80564
-19.0,50,167554.735993
-27.0,50,167570.112732
-11.0,50,167585.479306
0.0,50,167600.347661
-50.0,50,167615.474874
-5.0,50,167630.500838
-5.0,50,167645.402672
-47.0,50,167660.63799
-14.0,50,167675.398325
-50.0,50,167690.916164
-24.0,50,167705.846177
-25.0,50,167719.885041
-26.0,50,167733.671833
-37.0,50,167747.800444
-42.0,50,167761.653473
-48.0,50,167774.725569
-41.0,50,167789.864855
-14.0,50,167804.912336
-44.0,50,167819.820065
-41.0,50,167834.75135
-44.0,50,167849.924962
-43.0,50,167864.782477
-43.0,50,167880.170486
-34.0,50,167895.34163
-47.0,50,167910.453489
-19.0,50,167925.804723
-12.0,50,167941.00679
-27.0,50,167955.981971
-8.0,50,167971.399094
-25.0,50,167985.84014
-50.0,50,168001.288912
-43.0,50,168016.186403
-42.0,50,168031.467307
-27.0,50,168046.665489
-50.0,50,168061.568554
-50.0,50,168076.091929
-29.0,50,168089.818379
-46.0,50,168103.988972
-9.0,50,168118.008011
-12.0,50,168131.76022
-47.0,50,168146.28548
-50.0,50,168161.497673
-7.0,50,168176.766706
-8.0,50,168177.034861
-13.0,50,168177.320382
-11.0,50,168177.612677
-12.0,50,168177.922058
-12.0,50,168178.211496
-13.0,50,168178.518185
-7.0,50,168178.796593
-18.0,50,168179.075621
-8.0,50,168179.379112
-48.0,50,168179.679962
-13.0,50,168195.057148
-12.0,50,168210.23827
-47.0,50,168225.398018
0.0,50,168240.395301
-40.0,50,168247.461891
-21.0,50,168262.85204
-50.0,50,168277.930531
-17.0,50,168292.877676
-36.0,50,168308.004275
-43.0,50,168322.878603
-21.0,50,168338.319424
-50.0,50,168353.672209
-19.0,50,168368.639594
-33.0,50,168384.126839
-50.0,50,168399.022028
-50.0,50,168414.513386
-33.0,50,168429.601928
-45.0,50,168443.875686
-50.0,50,168457.871464
-39.0,50,168471.952443
-25.0,50,168485.91728
-50.0,50,168498.822742
-50.0,50,168513.738863
-35.0,50,168529.062481
-50.0,50,168544.030205
-35.0,50,168559.182127
-50.0,50,168574.626895
-33.0,50,168593.822544
-21.0,50,168607.686353
-48.0,50,168623.230864
-50.0,50,168638.092689
-45.0,50,168652.555353
-50.0,50,168667.543537
-36.0,50,168683.012622
-50.0,50,168698.419361
-25.0,50,168713.710681
-42.0,50,168728.721046
-44.0,50,168743.994708
-50.0,50,168758.902612
-50.0,50,168774.005403
0.0,50,168789.06772
-48.0,50,168795.727001
-50.0,50,168809.884341
-15.0,50,168824.396169
-46.0,50,168838.382823
-50.0,50,168852.381985
-32.0,50,168866.030641
-33.0,50,168881.514653
-50.0,50,168896.56982
-50.0,50,168912.127584
-27.0,50,168927.130212
-50.0,50,168942.363562
-49.0,50,168957.52717
-39.0,50,168972.376256
-50.0,50,168987.66642
-26.0,50,169002.859987
-45.0,50,169018.01704
-32.0,50,169033.229168
0.0,50,169048.499792
-33.0,50,169063.620238
0.0,50,169078.668934
-50.0,50,169085.598339
-42.0,50,169100.859446
-50.0,50,169116.287759
-16.0,50,169131.547695
-50.0,50,169146.599868
-24.0,50,169161.76444
-21.0,50,169175.828193
-19.0,50,169189.886969
-35.0,50,169204.137695
-50.0,50,169218.089681
-35.0,50,169232.534051
-50.0,50,169247.839751
-32.0,50,169262.995
-16.0,50,169277.963311
-50.0,50,169292.502105
-50.0,50,169307.70743
-28.0,50,169323.12527
-44.0,50,169338.356736
-50.0,50,169353.785686
-12.0,50,169369.135286
-50.0,50,169384.386136
-50.0,50,169399.64676
-20.0,50,169415.075331
-50.0,50,169430.436164
-41.0,50,169445.621515
-28.0,50,169460.998414
-33.0,50,169476.129543
-48.0,50,169491.201534
-12.0,50,169506.308099
-38.0,50,169521.702649
-28.0,50,169535.944699
-50.0,50,169549.937904
-22.0,50,169563.85977
-50.0,50,169578.110499
-9.0,50,169591.10676
-48.0,50,169605.836689
-50.0,50,169620.599317
-50.0,50,169635.903688
-50.0,50,169650.925276
-8.0,50,169651.234639
0.0,50,169651.479918
-10.0,50,169651.799995
-16.0,50,169652.13668
-8.0,50,169652.426016
-9.0,50,169652.753335
-6.0,50,169653.039187
-18.0,50,169653.317179
-11.0,50,169653.614303
-50.0,50,169653.905515
-40.0,50,169669.402113
-49.0,50,169684.862946
-47.0,50,169699.809495
-37.0,50,169715.333212
-34.0,50,169730.778185
-48.0,50,169745.742404
-36.0,50,169760.885185
-15.0,50,169776.012793
-32.0,50,169790.995202
-41.0,50,169806.188709
-44.0,50,169821.625721
-42.0,50,169836.872846
-44.0,50,169852.141385
-36.0,50,169867.591825
-50.0,50,169883.044506
-17.0,50,169897.947762
-14.0,50,169913.731967
-14.0,50,169927.250343
-15.0,50,169941.427261
-26.0,50,169954.49063
-20.0,50,169968.705695
-15.0,50,169983.841168
-50.0,50,169998.87855
-10.0,50,170014.13538
-50.0,50,170029.080617
-50.0,50,170044.061469
-19.0,50,170059.562672
-50.0,50,170074.611923
-11.0,50,170089.96939
-22.0,50,170104.857536
-30.0,50,170119.640318
-18.0,50,170135.003256
-50.0,50,170150.426984
-47.0,50,170165.450429
-22.0,50,170180.583194
-24.0,50,170195.886474
-41.0,50,170211.029398
-17.0,50,170226.363126
-43.0,50,170241.708202
-48.0,50,170256.655179
-42.0,50,170271.09742
-50.0,50,170285.109807
-20.0,50,170298.549973
-32.0,50,170312.787977
-50.0,50,170325.990456
-40.0,50,170340.970762
-34.0,50,170356.001418
-46.0,50,170371.285492
-34.0,50,170386.526401
-27.0,50,170401.929883
-37.0,50,170417.077903
-22.0,50,170432.163769
-13.0,50,170447.571298
-49.0,50,170462.78089
-43.0,50,170478.146071
-34.0,50,170493.271663
-50.0,50,170508.63115
-36.0,50,170523.670769
0.0,50,170539.146636
-40.0,50,170546.126516
-13.0,50,170561.285018
-42.0,50,170576.579521
-17.0,50,170591.892406
-37.0,50,170606.994796
-49.0,50,170621.919482
-50.0,50,170636.603978
-50.0,50,170651.05262
-50.0,50,170665.166056
-18.0,50,170679.233346
-26.0,50,170692.420184
-17.0,50,170707.180053
-44.0,50,170722.514147
-31.0,50,170737.701306
-21.0,50,170753.065712
-21.0,50,170768.532741
-22.0,50,170783.746442
-40.0,50,170799.149315
-21.0,50,170814.385399
-50.0,50,170829.626732
-13.0,50,170844.903698
-44.0,50,170860.163139
-22.0,50,170875.366871
-33.0,50,170890.552196
-46.0,50,170905.836936
-50.0,50,170921.281587
-40.0,50,170936.590593
-40.0,50,170951.353413
-18.0,50,170966.463016
-32.0,50,170981.690172
-33.0,50,170996.768771
-38.0,50,171011.086566
-50.0,50,171025.329306
-50.0,50,171039.338356
-28.0,50,171053.164767
-40.0,50,171066.21021
-50.0,50,171081.423869
-29.0,50,171097.115048
-41.0,50,171112.077145
-48.0,50,171127.635485
-10.0,50,171143.139329
0.0,50,171143.399788
-47.0,50,171143.730319
-11.0,50,171144.074476
-13.0,50,171144.345465
-11.0,50,171144.642704
-5.0,50,171144.916607
0.0,50,171145.191485
-14.0,50,171145.478707
-11.0,50,171145.776733
-12.0,50,171146.020844
0.0,50,171160.888505
-33.0,50,171168.122486
-50.0,50,171183.302896
-45.0,50,171198.885036
-34.0,50,171213.9836
-50.0,50,171229.337466
-14.0,50,171250.423094
-16.0,50,171263.566188
-50.0,50,171278.911122
-19.0,50,171294.642336
-46.0,50,171309.541266
-44.0,50,171324.765574
-47.0,50,171340.256431
-21.0,50,171355.587828
-50.0,50,171370.968359
0.0,50,171385.371018
-48.0,50,171391.844721
-50.0,50,171405.968944
-30.0,50,171420.274131
-17.0,50,171433.694069
-37.0,50,171448.524177
-50.0,50,171463.63695
-50.0,50,171479.019589
-50.0,50,171494.193311
-50.0,50,171509.489864
-37.0,50,171524.744051
-50.0,50,171540.291352
-50.0,50,171555.711224
-50.0,50,171570.961339
-18.0,50,171586.294421
-28.0,50,171601.540927
-23.0,50,171616.892234
-49.0,50,171631.230708
-23.0,50,171646.669842
-50.0,50,171662.064602
-50.0,50,171677.465762
-48.0,50,171692.719455
-23.0,50,171707.996153
-50.0,50,171723.379964
0.0,50,171738.690748
-20.0,50,171745.771226
-50.0,50,171760.043713
-45.0,50,171773.963303
-36.0,50,171788.019839
-50.0,50,171802.215198
-35.0,50,171814.940427
-25.0,50,171830.137458
-21.0,50,171845.347895
-50.0,50,171860.799532
-13.0,50,171876.187085
-43.0,50,171891.363387
-15.0,50,171906.683031
-45.0,50,171921.600374
-34.0,50,171936.932724
-32.0,50,171952.048859
-11.0,50,171967.266802
-29.0,50,171982.381534
-50.0,50,171997.713247
-17.0,50,172013.063713
-26.0,50,172028.241404
-50.0,50,172043.490741
-23.0,50,172058.810939
-36.0,50,172074.18372
-41.0,50,172089.447048
-47.0,50,172104.682869
-15.0,50,172120.003296
-40.0,50,172135.050853
-27.0,50,172149.103855
-15.0,50,172163.452111
-49.0,50,172177.651875
-50.0,50,172191.429015
-35.0,50,172205.063446
-50.0,50,172220.402467
-13.0,50,172235.618271
-50.0,50,172251.15468
-19.0,50,172266.571371
-31.0,50,172281.375078
-31.0,50,172296.44483
-50.0,50,172311.651371
-31.0,50,172326.880108
-15.0,50,172342.09319
-50.0,50,172357.283151
-7.0,50,172372.433208
-30.0,50,172387.97918
-50.0,50,172403.061593
-21.0,50,172418.381529
-18.0,50,172433.80025
-50.0,50,172448.781571
0.0,50,172463.825433
-10.0,50,172470.927636
-44.0,50,172486.188373
-35.0,50,172501.389518
-39.0,50,172516.175451
-50.0,50,172530.215666
-33.0,50,172544.203531
-47.0,50,172558.345584
-47.0,50,172572.04525
-39.0,50,172587.679528
-19.0,50,172602.0669
-15.0,50,172617.212965
-21.0,50,172617.516434
-15.0,50,172617.833555
-14.0,50,172618.144422
-19.0,50,172618.422431
-14.0,50,172618.712644
-9.0,50,172618.980435
-13.0,50,172619.244374
-7.0,50,172619.502565
0.0,50,172619.761451
-28.0,50,172620.036205
-50.0,50,172634.875538
-36.0,50,172650.159877
-29.0,50,172665.272804
-30.0,50,172680.469282
0.0,50,172695.448076
-10.0,50,172702.396024
-18.0,50,172717.816153
-50.0,50,172732.986539
-50.0,50,172748.27573
-50.0,50,172763.462135
-50.0,50,172778.861523
-22.0,50,172794.221649
-48.0,50,172809.64825
-16.0,50,172824.700322
-28.0,50,172840.138806
-17.0,50,172855.552188
-31.0,50,172870.946594
-50.0,50,172886.195577
-13.0,50,172900.43653
-50.0,50,172914.739888
-29.0,50,172928.900938
-24.0,50,172942.969927
-27.0,50,172956.524107
-50.0,50,172970.990038
-26.0,50,172986.259056
-23.0,50,173001.482493
-14.0,50,173016.90123
-49.0,50,173032.228222
-42.0,50,173047.65216
-50.0,50,173062.609907
